seed,t,scheme,b,estimator,value
1000,1150,majority,2,C_frozen,0.922607421875
1000,1150,majority,4,C_frozen,0.9736328125
1000,1150,majority,8,C_frozen,1.0
1000,1160,majority,1,C_frozen,0.93475341796875
1000,1160,majority,2,C_frozen,0.92724609375
1000,1160,majority,4,C_frozen,0.978515625
1000,1160,majority,8,C_frozen,1.0
1000,1170,majority,1,C_frozen,0.93939208984375
1000,1170,majority,2,C_frozen,0.932373046875
1000,1170,majority,4,C_frozen,0.98046875
1000,1170,majority,8,C_frozen,1.0
1000,1180,majority,1,C_frozen,0.94403076171875
1000,1180,majority,2,C_frozen,0.936767578125
1000,1180,majority,4,C_frozen,0.982421875
1000,1180,majority,8,C_frozen,1.0
1000,1190,majority,1,C_frozen,0.9517822265625
1000,1190,majority,2,C_frozen,0.9453125
1000,1190,majority,4,C_frozen,0.9833984375
1000,1190,majority,8,C_frozen,1.0
1000,1200,majority,1,C_frozen,0.9571533203125
1000,1200,majority,2,C_frozen,0.952880859375
1000,1200,majority,4,C_frozen,0.984375
1000,1200,majority,8,C_frozen,1.0
1000,1210,majority,1,C_frozen,0.96209716796875
1000,1210,majority,2,C_frozen,0.957275390625
1000,1210,majority,4,C_frozen,0.9853515625
1000,1210,majority,8,C_frozen,1.0
1000,1220,majority,1,C_frozen,0.9632568359375
1000,1220,majority,2,C_frozen,0.958740234375
1000,1220,majority,4,C_frozen,0.986328125
1000,1220,majority,8,C_frozen,1.0
1000,1230,majority,1,C_frozen,0.96484375
1000,1230,majority,2,C_frozen,0.9599609375
1000,1230,majority,4,C_frozen,0.9873046875
1000,1230,majority,8,C_frozen,1.0
1000,1240,majority,1,C_frozen,0.968994140625
1000,1240,majority,2,C_frozen,0.9638671875
1000,1240,majority,4,C_frozen,0.98828125
1000,1240,majority,8,C_frozen,1.0
1000,1250,majority,1,C_frozen,0.9713134765625
1000,1250,majority,2,C_frozen,0.966552734375
1000,1250,majority,4,C_frozen,0.990234375
1000,1250,majority,8,C_frozen,1.0
1000,1260,majority,1,C_frozen,0.974853515625
1000,1260,majority,2,C_frozen,0.970947265625
1000,1260,majority,4,C_frozen,0.9912109375
1000,1260,majority,8,C_frozen,1.0
1000,1270,majority,1,C_frozen,0.97833251953125
1000,1270,majority,2,C_frozen,0.975341796875
1000,1270,majority,4,C_frozen,0.9921875
1000,1270,majority,8,C_frozen,1.0
1000,1280,majority,1,C_frozen,0.97998046875
1000,1280,majority,2,C_frozen,0.97705078125
1000,1280,majority,4,C_frozen,0.9921875
1000,1280,majority,8,C_frozen,1.0
1000,1290,majority,1,C_frozen,0.9830322265625
1000,1290,majority,2,C_frozen,0.980712890625
1000,1290,majority,4,C_frozen,0.9931640625
1000,1290,majority,8,C_frozen,1.0
1000,1300,majority,1,C_frozen,0.98492431640625
1000,1300,majority,2,C_frozen,0.982666015625
1000,1300,majority,4,C_frozen,0.9931640625
1000,1300,majority,8,C_frozen,1.0
1000,1310,majority,1,C_frozen,0.9869384765625
1000,1310,majority,2,C_frozen,0.985595703125
1000,1310,majority,4,C_frozen,0.994140625
1000,1310,majority,8,C_frozen,1.0
1000,1320,majority,1,C_frozen,0.98797607421875
1000,1320,majority,2,C_frozen,0.986328125
1000,1320,majority,4,C_frozen,0.994140625
1000,1320,majority,8,C_frozen,1.0
1000,1330,majority,1,C_frozen,0.98809814453125
1000,1330,majority,2,C_frozen,0.986328125
1000,1330,majority,4,C_frozen,0.994140625
1000,1330,majority,8,C_frozen,1.0
1000,1340,majority,1,C_frozen,0.98876953125
1000,1340,majority,2,C_frozen,0.986572265625
1000,1340,majority,4,C_frozen,0.994140625
1000,1340,majority,8,C_frozen,1.0
1000,1350,majority,1,C_frozen,0.990966796875
1000,1350,majority,2,C_frozen,0.989501953125
1000,1350,majority,4,C_frozen,0.9970703125
1000,1350,majority,8,C_frozen,1.0
1000,1360,majority,1,C_frozen,0.9923095703125
1000,1360,majority,2,C_frozen,0.990966796875
1000,1360,majority,4,C_frozen,0.9970703125
1000,1360,majority,8,C_frozen,1.0
1000,1370,majority,1,C_frozen,0.99261474609375
1000,1370,majority,2,C_frozen,0.991455078125
1000,1370,majority,4,C_frozen,0.9970703125
1000,1370,majority,8,C_frozen,1.0
1000,1380,majority,1,C_frozen,0.992919921875
1000,1380,majority,2,C_frozen,0.99169921875
1000,1380,majority,4,C_frozen,0.9970703125
1000,1380,majority,8,C_frozen,1.0
