seed,group,matrix,perturb_type,scale_rel,perturb_seed_idx,t50,t90,auc,unrecovered,baseline_acc
158,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.506,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.498,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.503,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.511,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.505,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.51,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.505,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.511,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.499,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.508,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.51,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.498,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.507,1.0,0.504
158,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.511,1.0,0.504
159,grokked,embed.weight,gaussian_random,0.005,0,0.0,500.0,0.906,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.005,1,0.0,200.0,0.907,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.005,2,0.0,800.0,0.899,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.01,0,0.0,200.0,0.909,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.01,1,0.0,100.0,0.907,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.01,2,0.0,300.0,0.905,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.02,0,0.0,300.0,0.909,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.02,1,0.0,200.0,0.898,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.02,2,0.0,300.0,0.907,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.05,0,0.0,200.0,0.91,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.05,1,0.0,400.0,0.903,0.0,0.895
159,grokked,embed.weight,gaussian_random,0.05,2,0.0,100.0,0.909,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.005,0,0.0,100.0,0.909,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.005,1,0.0,600.0,0.902,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.005,2,0.0,300.0,0.907,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.01,0,0.0,100.0,0.904,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.01,1,0.0,300.0,0.906,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.01,2,0.0,200.0,0.908,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.02,0,0.0,200.0,0.896,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.02,1,0.0,200.0,0.908,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.02,2,0.0,200.0,0.906,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.05,0,0.0,500.0,0.906,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.05,1,0.0,200.0,0.909,0.0,0.895
159,grokked,embed.weight,structured_rank1,0.05,2,0.0,700.0,0.905,0.0,0.895
159,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.512,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.513,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.507,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.51,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.508,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.512,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.507,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.508,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.508,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.508,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.507,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.511,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.505,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.509,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.514,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.512,1.0,0.504
159,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.51,1.0,0.504
160,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.919,1.0,0.9285
160,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.912,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.916,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.928,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.909,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.929,0.0,0.9285
160,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.918,1.0,0.9285
160,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.926,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.928,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.913,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.914,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.926,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.907,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.927,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.911,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.928,0.0,0.9285
160,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.926,0.0,0.9285
160,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.519,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.513,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.516,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.519,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.518,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.517,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.519,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.52,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.516,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.515,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.517,1.0,0.5195
160,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.517,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.517,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.519,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.518,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.517,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.518,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.52,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.522,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.517,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.519,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.518,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.519,1.0,0.5195
160,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.518,1.0,0.5195
161,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.9098499999999999,1.0,0.9185
161,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.919275,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.9203375,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.904125,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.9198125,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.9130125,1.0,0.9185
161,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.9190375000000001,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.9194999999999999,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.902075,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.9200625000000001,0.0,0.9185
161,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.908525,1.0,0.9185
161,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.9195,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.9197000000000001,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.90225,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.9194375000000001,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.9068750000000001,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.9191,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.9108375,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.9191249999999999,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.9195,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.90135,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.9197875,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.9087000000000001,0.0,0.9185
161,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.9204375,0.0,0.9185
161,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.505275,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.5052749999999999,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.504975,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.5036624999999999,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.505525,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.5021125,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.505875,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.5066375,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.5059375,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.5065124999999999,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.5024875,1.0,0.5085
161,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.5030125000000001,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.5060500000000001,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.50785,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.498525,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.504575,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.5060499999999999,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.50545,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.5050874999999999,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.5047499999999999,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.5045749999999999,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.5057499999999999,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.5027125,1.0,0.5085
161,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.5070125,1.0,0.5085
162,grokked,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.897025,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.8851375,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.005,2,0.0,1100.0,0.8976999999999999,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.01,0,0.0,800.0,0.8978499999999999,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.01,1,0.0,1100.0,0.8940250000000001,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.89635,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.02,0,0.0,1500.0,0.8964000000000001,0.0,0.8965
162,grokked,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.8913624999999998,0.0,0.8965
162,grokked,embed.weight,gaussian_random,0.02,2,0.0,1700.0,0.8968875000000001,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.8963999999999999,0.0,0.8965
162,grokked,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.8780999999999999,1.0,0.8965
162,grokked,embed.weight,gaussian_random,0.05,2,0.0,1900.0,0.8979625,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.005,0,0.0,1400.0,0.8966875,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.8769,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.005,2,0.0,1600.0,0.8974875000000001,0.0,0.8965
162,grokked,embed.weight,structured_rank1,0.01,0,0.0,1100.0,0.8852,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.01,1,0.0,1400.0,0.897425,0.0,0.8965
162,grokked,embed.weight,structured_rank1,0.01,2,0.0,1300.0,0.8979749999999997,0.0,0.8965
162,grokked,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.8867124999999999,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.02,1,0.0,1600.0,0.8966375,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.02,2,0.0,1200.0,0.8889375,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.05,0,0.0,1500.0,0.8966,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.05,1,0.0,900.0,0.8969125,1.0,0.8965
162,grokked,embed.weight,structured_rank1,0.05,2,0.0,700.0,0.8936875,1.0,0.8965
162,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.5133624999999999,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.5132749999999999,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.5223625000000001,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.505825,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.5117125000000001,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.5135875000000001,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.5112249999999999,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.51755,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.5019374999999999,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.5138250000000001,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.5186499999999999,1.0,0.5135
162,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.5149625,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.5121875,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.5129624999999999,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.5170500000000001,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.513225,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.516625,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.518225,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.5124375,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.5058624999999999,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.513225,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.5138250000000001,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.517075,1.0,0.5135
162,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.5136625,1.0,0.5135
163,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.9139124999999999,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.914275,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.9027,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.91405,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.91075,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.9133000000000001,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.9151375,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.90595,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.9135875,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.9143999999999999,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.9001875,0.0,0.9115
163,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.9140874999999999,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.9143000000000002,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.9033875,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.914175,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.9144375,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.8973000000000001,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.9147000000000001,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.9078375,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.9136749999999999,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.8983125000000001,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.915575,0.0,0.9115
163,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.9067,1.0,0.9115
163,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.9148999999999998,0.0,0.9115
163,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.504925,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.5021375,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.5064874999999999,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.50225,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.505275,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.49553749999999996,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.5052375,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.5041125,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.4960625000000001,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.504625,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.501,1.0,0.506
163,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.4964125,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.49671250000000006,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.5044000000000001,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.5035124999999999,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.5013,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.5014624999999999,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.4991375,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.50205,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.5043625,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.5030374999999999,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.501675,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.50285,1.0,0.506
163,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.5052625,1.0,0.506
164,grokked,embed.weight,gaussian_random,0.005,0,0.0,900.0,0.8982625,1.0,0.8975
164,grokked,embed.weight,gaussian_random,0.005,1,0.0,700.0,0.8991875,0.0,0.8975
164,grokked,embed.weight,gaussian_random,0.005,2,0.0,1100.0,0.8976625000000001,0.0,0.8975
164,grokked,embed.weight,gaussian_random,0.01,0,0.0,600.0,0.9000874999999998,0.0,0.8975
164,grokked,embed.weight,gaussian_random,0.01,1,0.0,1000.0,0.8957125000000001,1.0,0.8975
164,grokked,embed.weight,gaussian_random,0.01,2,0.0,600.0,0.89935,1.0,0.8975
164,grokked,embed.weight,gaussian_random,0.02,0,0.0,1300.0,0.8983499999999999,0.0,0.8975
164,grokked,embed.weight,gaussian_random,0.02,1,0.0,600.0,0.8944500000000001,0.0,0.8975
164,grokked,embed.weight,gaussian_random,0.02,2,0.0,900.0,0.899125,0.0,0.8975
164,grokked,embed.weight,gaussian_random,0.05,0,0.0,600.0,0.9011249999999998,0.0,0.8975
164,grokked,embed.weight,gaussian_random,0.05,1,0.0,500.0,0.8956625000000001,1.0,0.8975
164,grokked,embed.weight,gaussian_random,0.05,2,0.0,500.0,0.8992749999999999,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.005,0,0.0,1000.0,0.8987999999999999,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.005,1,0.0,300.0,0.8974000000000001,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.005,2,0.0,1000.0,0.89925,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.01,0,0.0,500.0,0.8932625000000001,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.01,1,0.0,1400.0,0.8982625000000002,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.01,2,0.0,300.0,0.8997124999999999,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.02,0,0.0,1000.0,0.896075,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.02,1,0.0,400.0,0.8993,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.02,2,0.0,700.0,0.8972,1.0,0.8975
164,grokked,embed.weight,structured_rank1,0.05,0,0.0,1300.0,0.8978125,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.05,1,0.0,900.0,0.8998375,0.0,0.8975
164,grokked,embed.weight,structured_rank1,0.05,2,0.0,600.0,0.89335,1.0,0.8975
164,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.503175,1.0,0.505
